"Time","GPS Speed","GPS Nsat","GPS LatAcc","GPS LonAcc","GPS Slope","GPS Heading","GPS Gyro","GPS Altitude","GPS PosAccuracy","GPS SpdAccuracy","GPS Radius","GPS Latitude","GPS Longitude","Water Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Logger Temperature","Internal Batt","RPM","Steering Angle","Pitch Angle","Yaw Angle"
"s","km/h"," ","g","g","deg","deg","deg/s","m","mm","km/h","m","deg","deg","°C","g","g","g","deg/s","deg/s","deg/s","°C","V","rpm","deg","deg","deg"
"335.700","60.2172","15","0.6271","0.2107","0.1470","-97.7306","21.1066","154.3416","4.6000","0.1170","45.4070","44.98514866","4.85627079","43.6","0.48","0.60","0.90","-9.0","-11.5","-11.7","14.4","3.4","9653","1.1","39.8","153.5"
"335.750","60.5416","15","0.6103","0.2053","0.1143","-96.6563","20.4203","154.3258","4.6000","0.1155","47.1858","44.98514799","4.85625995","43.6","0.49","0.61","0.91","-11.6","-14.2","-14.8","15.2","3.4","9742","1.0","39.8","152.6"
"335.800","61.1397","15","0.6083","0.2074","0.1202","-95.6442","20.2320","154.3268","4.6000","0.1120","48.0956","44.98514755","4.85624904","43.7","0.49","0.61","0.91","-11.6","-20.4","-18.9","15.9","3.4","9781","1.0","39.8","151.6"
"335.850","61.6419","14","0.6611","0.2324","0.1400","-94.5044","21.8580","154.3365","4.6000","0.1100","44.8834","44.98514727","4.85623806","43.8","0.47","0.61","0.90","-18.9","-31.8","-21.5","16.7","3.5","9851","1.2","39.9","150.8"
"335.900","61.9576","14","0.6870","0.2499","0.1223","-93.4198","22.5657","154.3333","4.6000","0.1070","43.6984","44.98514702","4.85622703","43.9","0.47","0.62","0.89","-17.4","12.8","-6.0","17.4","3.5","9905","1.6","39.9","150.0"
"335.950","62.2655","14","0.7048","0.2548","0.1285","-92.2894","22.9873","154.3277","4.6000","0.1055","43.1102","44.98514705","4.85621590","43.9","0.47","0.62","0.88","-16.8","14.8","-10.5","18.2","3.5","9985","1.9","40.0","149.1"
"336.000","62.9363","14","0.7006","0.2469","0.1330","-90.8950","22.6922","154.3422","4.6000","0.1020","44.1412","44.98514728","4.85620467","44.0","0.48","0.64","0.87","-10.9","-17.9","-20.2","19.0","3.5","10030","2.2","40.1","148.2"
"336.050","63.2346","14","0.6970","0.2358","0.1005","-89.6716","22.4226","154.3372","4.6000","0.1000","44.8837","44.98514767","4.85619329","44.2","0.49","0.66","0.87","-13.5","-4.6","-14.4","19.7","3.5","10084","2.3","40.2","147.4"
"336.100","63.6856","14","0.6952","0.2289","0.1035","-89.1834","22.2216","154.3412","4.6000","0.1000","45.6127","44.98514790","4.85618201","44.3","0.48","0.65","0.87","-20.2","42.0","-4.5","20.5","3.5","10155","2.1","40.1","146.2"
"336.150","64.0904","14","0.7178","0.2085","0.1091","-87.9790","22.8016","154.3460","4.6000","0.1055","44.7350","44.98514850","4.85617055","44.5","0.53","0.63","0.86","-1.5","74.5","1.3","21.3","3.5","10177","1.5","39.9","144.7"
"336.200","64.2836","14","0.7279","0.2090","0.0918","-86.3963","22.9951","154.3301","4.6000","0.1100","44.4923","44.98514938","4.85615907","44.6","0.48","0.61","0.88","-15.0","73.1","-3.5","22.0","3.5","10252","0.8","39.8","143.6"
"336.250","64.2641","14","0.6934","0.1988","0.0671","-85.6384","21.7829","154.3195","4.6000","0.1100","46.9541","44.98515014","4.85614781","44.8","0.46","0.57","0.83","-11.8","48.3","-10.2","22.8","3.4","10265","0.9","39.9","142.9"
"336.300","64.8290","14","0.6463","0.2191","0.0394","-84.7759","20.1953","154.3062","4.6000","0.1100","51.0905","44.98515117","4.85613613","45.0","0.46","0.54","0.81","-9.0","54.0","-10.5","23.6","3.4","10361","1.2","40.1","142.2"
"336.350","65.5836","14","0.6009","0.1994","0.0547","-83.2287","18.6661","154.3096","4.6000","0.1100","55.9195","44.98515255","4.85612448","45.1","0.52","0.52","0.83","-1.5","55.2","-7.3","24.3","3.4","10400","1.1","40.2","141.6"
"336.400","66.0155","14","0.5667","0.1779","0.0947","-82.2967","17.5139","154.3261","4.6000","0.1100","59.9907","44.98515379","4.85611290","45.3","0.51","0.51","0.86","-19.8","77.1","-0.8","25.1","3.4","10443","0.9","40.2","141.0"
"336.450","66.0851","14","0.5353","0.1611","0.0777","-81.7729","16.4636","154.3264","4.6000","0.1095","63.8848","44.98515507","4.85610127","45.5","0.48","0.50","0.84","-18.0","69.4","5.6","25.9","3.4","10460","1.3","40.2","140.4"
"336.500","66.1688","15","0.4939","0.1755","0.1052","-81.1458","15.1279","154.3427","4.6000","0.1000","69.6138","44.98515648","4.85608973","45.7","0.48","0.46","0.79","-4.0","18.4","-1.3","26.6","3.4","10533","1.7","40.5","139.9"
"336.550","66.6609","14","0.4595","0.1697","0.1233","-80.5215","14.0089","154.3471","4.6000","0.1000","75.7333","44.98515801","4.85607808","45.9","0.52","0.46","0.78","2.5","-40.9","-13.4","27.4","3.4","10586","1.5","40.7","139.3"
"336.600","66.7851","15","0.4105","0.1502","0.1407","-80.0028","12.4586","154.3661","4.6000","0.1080","85.3159","44.98515959","4.85606653","46.1","0.51","0.45","0.80","-4.5","-56.7","-18.1","28.2","3.4","10617","1.1","40.8","138.8"
"336.650","66.9888","15","0.4267","0.1570","0.1579","-79.3037","12.8997","154.3806","4.6000","0.1395","82.6499","44.98516121","4.85605491","46.4","0.57","0.44","0.81","-1.2","18.2","-4.8","29.4","3.4","10655","1.1","40.9","138.3"
"336.700","67.3092","15","0.4386","0.1668","0.1434","-78.3742","13.2057","154.3690","4.6000","0.1270","81.1211","44.98516310","4.85604319","46.6","0.58","0.40","0.86","-3.0","23.4","-1.1","30.9","3.4","10723","1.0","40.8","138.0"
"336.750","67.7117","15","0.4119","0.1656","0.1382","-77.6811","12.3500","154.3728","4.6000","0.1145","87.2604","44.98516511","4.85603144","46.8","0.59","0.35","0.87","1.9","-35.2","-11.4","32.3","3.4","10742","0.9","40.8","137.7"
"336.800","68.1773","15","0.3911","0.2171","0.1557","-77.2175","11.6750","154.3848","4.6000","0.1100","92.9399","44.98516713","4.85601962","47.1","0.56","0.31","0.85","0.8","-10.8","-6.5","33.8","3.4","10785","0.9","40.7","137.5"
"336.850","68.6580","15","0.4052","0.2716","0.1411","-76.7060","12.0256","154.3823","4.6000","0.1100","90.8664","44.98516910","4.85600772","47.4","0.59","0.27","0.83","10.7","-8.9","-0.3","35.3","3.5","10834","0.8","40.7","137.5"
"336.900","69.0370","15","0.2903","0.2836","0.1277","-76.2243","8.5591","154.3677","4.6000","0.1100","128.3736","44.98517138","4.85599584","47.6","0.56","0.20","0.84","16.3","-16.8","-2.3","36.8","3.5","10893","0.4","40.7","137.5"
"336.950","69.3768","15","0.1426","0.2828","0.1025","-75.9408","4.1789","154.3499","4.6000","0.1100","264.2262","44.98517352","4.85598387","47.9","0.55","0.09","0.83","20.3","9.8","4.0","38.3","3.5","10920","-0.4","40.6","137.6"
"337.000","70.0059","15","-0.0268","0.2769","0.0785","-75.9578","-0.7748","154.3367","4.6000","0.1100","1438.0129","44.98517570","4.85597182","48.1","0.57","-0.04","0.83","39.2","1.8","13.2","39.7","3.5","10968","-1.8","40.5","137.6"
"337.050","70.5533","15","-0.2245","0.2768","0.0952","-76.2104","-6.4755","154.3454","4.6000","0.1000","173.4072","44.98517770","4.85595961","48.4","0.60","-0.22","0.86","56.6","2.2","24.1","41.2","3.5","11015","-3.3","40.5","138.6"
"337.100","70.8082","15","-0.4430","0.2157","0.0972","-76.6438","-12.6898","154.3544","4.6000","0.1000","88.8076","44.98517969","4.85594745","48.6","0.62","-0.43","0.90","54.8","35.0","36.8","42.7","3.5","11089","-4.9","40.4","140.7"
"337.150","71.3614","15","-0.6159","0.1824","0.0607","-77.4957","-17.5545","154.3259","4.6000","0.1000","64.6987","44.98518154","4.85593506","48.9","0.60","-0.64","0.97","12.9","6.5","31.6","44.2","3.5","11197","-5.8","40.4","142.9"
"337.200","71.6614","15","-0.7734","0.1619","0.0338","-78.6954","-21.9490","154.3078","4.6000","0.1000","51.9626","44.98518299","4.85592263","49.1","0.59","-0.83","0.98","-22.9","28.7","27.5","45.7","3.5","11317","-5.0","40.2","145.0"
"337.250","71.8666","15","-0.9114","0.1527","0.0316","-80.2267","-25.7690","154.3007","4.6000","0.1105","44.3865","44.98518428","4.85591017","49.4","0.55","-1.00","0.97","2.5","-1.4","28.4","47.2","3.4","11388","-3.0","40.1","146.7"
"337.300","72.0300","15","-1.0254","0.1272","0.0316","-81.8005","-28.8902","154.2984","4.6000","0.1200","39.6810","44.98518518","4.85589753","49.7","0.54","-1.09","0.91","38.1","3.4","33.3","48.6","3.4","11399","-1.9","40.0","148.5"
"337.350","71.9595","15","-1.1053","0.0962","0.0042","-83.2860","-31.0566","154.2866","4.6000","0.1200","36.8769","44.98518592","4.85588487","49.9","0.49","-1.12","0.89","56.8","-24.1","25.9","50.1","3.4","11414","-2.5","40.0","150.4"
"337.400","72.1255","15","-1.1513","0.0946","-0.0125","-84.9093","-32.2857","154.2740","4.6000","0.1360","35.5548","44.98518637","4.85587219","50.2","0.51","-1.10","0.86","17.1","6.3","21.5","51.6","3.4","11420","-3.6","40.2","152.4"
"337.450","72.3223","15","-1.1864","0.1164","-0.0204","-86.2831","-33.2018","154.2730","4.6000","0.1395","34.6682","44.98518666","4.85585949","50.5","0.49","-1.12","0.89","-2.3","-10.4","17.8","53.1","3.4","11492","-3.3","40.3","153.9"
"337.500","72.6870","15","-1.1949","0.1434","-0.0139","-87.7133","-33.3543","154.2740","4.6000","0.1300","34.6836","44.98518661","4.85584660","50.8","0.56","-1.18","0.89","11.9","-27.0","25.6","54.6","3.4","11494","-2.1","40.4","155.5"
"337.550","72.9350","15","-1.1671","0.1588","0.0005","-89.3350","-32.4722","154.2834","4.6000","0.1355","35.7474","44.98518630","4.85583382","51.1","0.51","-1.22","0.87","58.7","26.0","41.6","56.0","3.4","11520","-1.8","40.3","157.3"
"337.600","72.9956","15","-1.1294","0.1281","0.0269","-91.2093","-31.3134","154.2861","4.6000","0.1400","37.1011","44.98518575","4.85582111","51.4","0.51","-1.22","0.92","55.3","-37.4","31.8","57.5","3.4","11515","-3.1","40.5","159.6"
"337.650","73.1740","15","-1.1447","0.1211","0.0080","-92.8008","-31.6490","154.2639","4.6000","0.1405","36.7974","44.98518490","4.85580821","51.7","0.51","-1.17","0.88","27.5","5.0","37.8","59.1","3.4","11544","-4.1","40.7","162.1"
"337.700","73.5500","15","-1.1923","0.1095","-0.0407","-94.6886","-32.8788","154.2309","4.6000","0.1500","35.6030","44.98518361","4.85579540","52.0","0.50","-1.21","0.87","1.5","48.0","36.4","60.7","3.4","11612","-4.0","40.8","164.4"
"337.750","74.0674","15","-1.2279","0.0910","-0.1410","-96.1511","-33.7863","154.1504","4.6000","0.1445","34.8904","44.98518227","4.85578229","52.3","0.48","-1.29","0.90","8.9","-41.5","20.9","62.3","3.5","11693","-3.4","40.9","165.9"
"337.800","73.9541","15","-1.2381","0.0505","-0.1962","-97.6591","-34.0045","154.1042","4.6000","0.1400","34.6135","44.98518072","4.85576951","52.6","0.52","-1.30","0.88","3.2","-71.4","18.6","63.9","3.5","11698","-3.0","40.9","167.1"
"337.850","73.5192","15","-1.2265","-0.0156","-0.1893","-99.3891","-33.6601","154.1246","4.6000","0.1495","34.7621","44.98517876","4.85575704","52.8","0.56","-1.29","0.81","-12.0","19.6","41.5","65.6","3.5","11718","-1.9","40.8","168.8"
"337.900","73.2430","15","-1.2704","-0.0416","-0.1435","-101.0218","-34.8953","154.1599","4.6000","0.1430","33.4056","44.98517654","4.85574470","53.1","0.59","-1.35","0.80","-11.2","94.8","47.6","67.2","3.5","11739","-0.2","40.7","170.6"
"337.950","73.3020","15","-1.3048","-0.0404","-0.1416","-103.0438","-35.8915","154.1779","4.6000","0.1555","32.5046","44.98517386","4.85573235","53.4","0.47","-1.38","0.76","48.8","25.6","24.8","68.8","3.5","11752","1.8","40.6","173.1"
"338.000","73.3571","15","-1.3396","-0.0197","-0.1342","-105.1411","-36.8977","154.1805","4.6000","0.1600","31.6419","44.98517082","4.85572016","53.7","0.43","-1.22","0.74","24.8","-58.2","5.9","70.4","3.5","11709","2.2","40.8","176.0"
"338.050","73.8949","15","-1.3706","0.0211","-0.1308","-106.8922","-37.7824","154.1837","4.6000","0.1595","31.1276","44.98516773","4.85570797","54.0","0.55","-1.22","0.72","11.0","-15.8","10.6","72.0","3.5","11644","2.0","41.0","177.1"
"338.100","73.3119","15","-1.4154","0.0499","-0.1255","-108.3900","-39.0132","154.1831","4.6000","0.1500","29.9077","44.98516436","4.85569599","54.2","0.51","-1.23","0.72","75.6","-13.7","21.9","73.6","3.5","11622","0.4","41.1","176.9"
"338.150","73.1786","15","-1.4038","0.0927","-0.1052","-110.3408","-38.6593","154.1945","4.6000","0.1555","30.1266","44.98516062","4.85568429","54.6","0.53","-1.20","0.77","92.3","-50.6","19.9","75.2","3.5","11588","-2.9","41.4","159.3"
"338.200","73.5189","15","-1.3864","0.1294","-0.1437","-112.6477","-38.1114","154.1655","4.6000","0.1600","30.7019","44.98515645","4.85567256","54.9","0.55","-1.12","0.80","54.7","12.7","27.8","76.8","3.5","11627","-5.7","41.7","31.4"
"338.250","74.2506","15","-1.3436","0.1351","-0.1674","-114.6250","-36.8345","154.1309","4.6000","0.1610","32.0823","44.98515210","4.85566077","55.1","0.55","-1.07","0.83","-4.4","65.4","29.2","78.5","3.4","11681","-6.1","41.8","-111.2"
"338.300","74.5586","15","-1.3206","0.0974","-0.2649","-116.4241","-36.1066","154.0543","4.6000","0.1770","32.8648","44.98514746","4.85564906","55.4","0.53","-1.16","0.88","-5.2","46.4","21.0","80.1","3.4","11784","-5.2","41.9","-167.5"
"338.350","74.4574","15","-1.2897","0.0740","-0.3084","-117.7944","-35.1965","154.0161","4.6000","0.1645","33.6689","44.98514278","4.85563769","55.8","0.56","-1.26","0.96","11.7","-32.8","8.0","81.7","3.4","11808","-4.8","41.8","-175.4"
"338.400","74.2756","15","-1.2407","0.0773","-0.2917","-119.5115","-33.8128","154.0202","4.6000","0.1600","34.9611","44.98513781","4.85562656","56.0","0.59","-1.22","0.99","9.1","-75.2","5.9","83.3","3.4","11790","-5.1","41.8","-175.0"
"338.450","74.3256","15","-1.1959","0.1049","-0.2844","-121.2378","-32.5429","154.0231","4.6050","0.1600","36.3498","44.98513271","4.85561561","56.3","0.57","-1.11","0.91","11.3","-47.6","17.0","84.9","3.4","11815","-5.5","41.7","-174.4"
"338.500","74.3080","15","-1.1583","0.0873","-0.3070","-122.9152","-31.4545","153.9940","4.7000","0.1600","37.5988","44.98512732","4.85560492","56.6","0.54","-1.02","0.80","25.3","17.3","32.7","86.5","3.4","11817","-6.0","41.8","-174.0"
"338.550","74.4890","15","-1.1077","0.0769","-0.3367","-124.4286","-30.0290","153.9643","4.7000","0.1545","39.4795","44.98512171","4.85559425","56.9","0.50","-0.96","0.72","26.1","77.6","39.4","88.1","3.4","11821","-6.9","42.0","-173.0"
"338.600","74.8108","15","-1.0480","0.0566","-0.3576","-125.9198","-28.3663","153.9491","4.7000","0.1500","41.9741","44.98511586","4.85558380","57.1","0.45","-0.94","0.73","5.8","85.6","33.1","89.8","3.4","11872","-7.8","42.3","-171.8"
"338.650","75.1200","15","-1.0181","0.1239","-0.3737","-127.1581","-27.5251","153.9274","4.7000","0.1395","43.4358","44.98510988","4.85557330","57.4","0.44","-0.91","0.76","-15.2","57.6","22.1","91.0","3.4","11902","-6.2","42.4","-169.5"
"338.700","75.4682","15","-0.9717","0.1526","-0.3971","-128.2374","-26.1985","153.9067","4.7000","0.1270","45.8466","44.98510382","4.85556302","57.7","0.46","-0.90","0.79","-13.4","28.9","12.5","91.9","3.4","11938","-3.1","42.5","-166.6"
"338.750","75.5894","15","-0.8909","0.1866","-0.4124","-129.5143","-23.9369","153.8829","4.7000","0.1200","50.2588","44.98509761","4.85555290","57.9","0.47","-0.89","0.80","6.3","2.7","-3.2","92.9","3.5","11955","-1.5","42.6","-165.1"
"338.800","75.9057","15","-0.7574","0.2083","-0.4655","-130.7637","-20.2641","153.8321","4.7000","0.1280","59.6166","44.98509114","4.85554289","58.2","0.46","-0.80","0.81","32.0","-52.3","-12.5","93.8","3.5","11956","-1.5","42.7","-164.4"
"338.850","75.8564","15","-0.5715","0.1695","-0.4855","-131.6998","-15.2177","153.7981","4.7000","0.1200","79.3346","44.98508467","4.85553298","58.5","0.48","-0.57","0.80","-4.7","-51.6","-1.7","94.8","3.5","11990","-2.9","42.8","-164.3"
"338.900","76.5456","15","-0.3948","0.1703","-0.5199","-132.3140","-10.4739","153.7547","4.7000","0.1170","116.3145","44.98507807","4.85552303","58.7","0.49","-0.32","0.74","-66.8","27.5","-10.2","95.7","3.5","12087","-3.0","42.9","-164.9"
"338.950","76.9962","15","-0.2013","0.1471","-0.5316","-132.3760","-5.3205","153.7287","4.7000","0.1100","230.3210","44.98507144","4.85551288","58.9","0.48","-0.10","0.68","-61.4","62.2","-17.5","96.7","3.5","12109","-0.8","43.0","-166.0"
"339.000","77.0479","15","-0.0018","0.1156","-0.5332","-132.5254","-0.0484","153.7130","4.7000","0.1180","10000.0000","44.98506491","4.85550294","59.1","0.65","0.04","0.72","0.5","30.4","-17.7","97.7","3.5","12088","0.6","43.0","-167.2"
"339.050","76.8169","15","0.1768","0.0944","-0.5483","-132.5263","4.6442","153.6943","4.7000","0.1200","263.2483","44.98505841","4.85549291","59.4","0.58","0.20","0.82","-12.3","2.7","-7.5","98.6","3.5","12126","-0.5","42.6","-168.6"
"339.100","77.1596","15","0.3210","0.0769","-0.5449","-131.8135","8.4130","153.6788","4.7000","0.1200","145.9690","44.98505203","4.85548265","59.6","0.55","0.35","0.72","-27.3","20.2","6.5","99.6","3.5","12133","-1.0","42.8","-169.9"
"339.150","77.8862","15","0.4464","0.0718","-0.5757","-130.9328","11.6798","153.6363","4.7000","0.1200","106.1317","44.98504570","4.85547195","59.8","0.65","0.37","0.67","15.5","86.4","15.9","100.5","3.5","12443","-0.5","42.9","-170.5"
"339.200","77.5260","15","0.5432","0.0518","-0.6396","-130.0400","14.1911","153.5807","4.7000","0.1280","86.9463","44.98503963","4.85546146","60.1","0.56","0.47","0.71","8.8","93.6","22.1","101.5","3.5","12490","-0.7","42.5","-170.1"
"339.250","77.3321","15","0.5795","0.0440","-0.6652","-129.5870","15.1229","153.5342","4.7000","0.1200","81.3850","44.98503363","4.85545082","60.2","0.58","0.55","0.68","-18.1","82.5","7.9","102.4","3.5","12273","-1.3","42.8","-170.5"
"339.300","77.5713","15","0.6000","0.0252","-0.7192","-128.9640","15.6437","153.4780","4.7000","0.1200","78.9191","44.98502753","4.85544005","60.5","0.51","0.51","0.71","-24.3","24.2","-28.1","103.4","3.4","12336","-1.3","42.9","-171.4"
"339.350","77.5343","15","0.6544","0.0226","-0.7466","-128.3098","17.0534","153.4319","4.7000","0.1200","72.3608","44.98502165","4.85542920","60.8","0.49","0.58","0.66","-16.8","-15.8","-33.2","104.4","3.4","12307","-1.4","43.1","-172.8"
